"Date,""VOC, ppm"",""AQS"",""Temperature, °C"",""Humidity, %"",""Pressure, mbar"",""PM1, ug/m3"",""PM2.5, ug/m3"",""PM10, ug/m3"",""Latitude"",""Longitude"""
"2025-04-27 21:11:00,""1.106"",""59"",""17"",""57.0"",""988.12"","""","""","""","""","""""
"2025-04-27 21:10:00,""1.098"",""59"",""17"",""57.0"",""988.11"","""","""","""","""","""""
"2025-04-27 21:09:00,""1.093"",""59"",""17"",""56.0"",""988.12"","""","""","""","""","""""
"2025-04-27 21:08:00,""1.088"",""59"",""18"",""54.0"",""988.10"","""","""","""","""","""""
"2025-04-27 21:07:00,""1.083"",""59"",""18"",""54.0"",""988.09"","""","""","""","""","""""
"2025-04-27 21:06:00,""1.083"",""59"",""18"",""54.0"",""988.10"","""","""","""","""","""""
"2025-04-27 21:05:00,""1.084"",""59"",""18"",""54.0"",""988.09"","""","""","""","""","""""
"2025-04-27 21:04:00,""1.083"",""59"",""18"",""55.0"",""988.10"","""","""","""","""","""""
"2025-04-27 21:03:00,""1.086"",""59"",""18"",""55.0"",""988.08"","""","""","""","""","""""
"2025-04-27 21:02:00,""1.097"",""59"",""18"",""55.0"",""988.06"","""","""","""","""","""""
"2025-04-27 21:01:00,""1.116"",""59"",""18"",""55.0"",""988.09"","""","""","""","""","""""
"2025-04-27 21:00:00,""1.143"",""58"",""18"",""56.0"",""988.12"",""1.0"",""3.0"",""4.0"","""","""""
"2025-04-27 20:59:00,""1.165"",""58"",""18"",""54.0"",""988.12"",""1.0"",""3.0"",""4.0"","""","""""
"2025-04-27 20:58:00,""1.161"",""58"",""18"",""54.0"",""988.10"","""","""","""","""","""""
"2025-04-27 20:57:00,""1.156"",""58"",""18"",""54.0"",""988.10"","""","""","""","""","""""
"2025-04-27 20:56:00,""1.152"",""58"",""18"",""55.0"",""988.09"","""","""","""","""","""""
"2025-04-27 20:55:00,""1.148"",""58"",""18"",""54.0"",""988.10"","""","""","""","""","""""
"2025-04-27 20:54:00,""1.141"",""58"",""18"",""54.0"",""988.07"","""","""","""","""","""""
"2025-04-27 20:53:00,""1.134"",""59"",""18"",""54.0"",""988.08"","""","""","""","""","""""
"2025-04-27 20:52:00,""1.128"",""59"",""18"",""54.0"",""988.07"","""","""","""","""","""""
"2025-04-27 20:51:00,""1.122"",""59"",""18"",""54.0"",""988.08"","""","""","""","""","""""
"2025-04-27 20:50:00,""1.114"",""59"",""18"",""54.0"",""988.06"","""","""","""","""","""""
"2025-04-27 20:49:00,""1.109"",""59"",""18"",""54.0"",""988.06"","""","""","""","""","""""
"2025-04-27 20:48:00,""1.103"",""59"",""18"",""54.0"",""988.05"","""","""","""","""","""""
"2025-04-27 20:47:00,""1.1"",""59"",""18"",""55.0"",""988.09"","""","""","""","""","""""
"2025-04-27 20:46:00,""1.105"",""59"",""18"",""55.0"",""988.08"","""","""","""","""","""""
"2025-04-27 20:45:00,""1.119"",""59"",""18"",""55.0"",""988.07"","""","""","""","""","""""
"2025-04-27 20:44:00,""1.146"",""58"",""18"",""55.0"",""988.09"",""2.0"",""3.0"",""4.0"","""","""""
"2025-04-27 20:43:00,""1.171"",""58"",""18"",""55.0"",""988.08"",""2.0"",""3.0"",""4.0"","""","""""
"2025-04-27 20:42:00,""1.174"",""58"",""18"",""54.0"",""988.09"","""","""","""","""","""""
"2025-04-27 20:41:00,""1.173"",""58"",""19"",""52.0"",""988.09"","""","""","""","""","""""
"2025-04-27 20:40:00,""1.171"",""58"",""19"",""52.0"",""988.08"","""","""","""","""","""""
"2025-04-27 20:39:00,""1.166"",""58"",""19"",""52.0"",""988.07"","""","""","""","""","""""
"2025-04-27 20:38:00,""1.161"",""58"",""19"",""52.0"",""988.09"","""","""","""","""","""""
"2025-04-27 20:37:00,""1.158"",""58"",""19"",""52.0"",""988.08"","""","""","""","""","""""
"2025-04-27 20:36:00,""1.157"",""58"",""19"",""52.0"",""988.05"","""","""","""","""","""""
"2025-04-27 20:35:00,""1.153"",""58"",""19"",""52.0"",""988.08"","""","""","""","""","""""
"2025-04-27 20:34:00,""1.15"",""58"",""19"",""52.0"",""988.07"","""","""","""","""","""""
"2025-04-27 20:33:00,""1.147"",""58"",""19"",""52.0"",""988.07"","""","""","""","""","""""
"2025-04-27 20:32:00,""1.145"",""58"",""19"",""52.0"",""988.09"","""","""","""","""","""""
"2025-04-27 20:31:00,""1.143"",""58"",""19"",""52.0"",""988.07"","""","""","""","""","""""
"2025-04-27 20:30:00,""1.146"",""58"",""19"",""52.0"",""988.07"","""","""","""","""","""""
"2025-04-27 20:29:00,""1.158"",""58"",""19"",""52.0"",""988.07"","""","""","""","""","""""
"2025-04-27 20:28:00,""1.181"",""58"",""19"",""52.0"",""988.06"",""2.0"",""3.0"",""4.0"","""","""""
"2025-04-27 20:27:00,""1.203"",""57"",""19"",""51.0"",""988.06"",""1.0"",""3.0"",""5.0"","""","""""
"2025-04-27 20:26:00,""1.196"",""57"",""19"",""51.0"",""988.05"","""","""","""","""","""""
"2025-04-27 20:25:00,""1.183"",""58"",""19"",""51.0"",""988.05"","""","""","""","""","""""
"2025-04-27 20:24:00,""1.17"",""58"",""19"",""51.0"",""988.07"","""","""","""","""","""""
"2025-04-27 20:23:00,""1.157"",""58"",""19"",""51.0"",""988.06"","""","""","""","""","""""
"2025-04-27 20:22:00,""1.144"",""58"",""19"",""51.0"",""988.06"","""","""","""","""","""""
"2025-04-27 20:21:00,""1.129"",""59"",""19"",""51.0"",""988.06"","""","""","""","""","""""
"2025-04-27 20:20:00,""1.116"",""59"",""19"",""51.0"",""988.04"","""","""","""","""","""""
"2025-04-27 20:19:00,""1.106"",""59"",""19"",""51.0"",""988.05"","""","""","""","""","""""
"2025-04-27 20:18:00,""1.1"",""59"",""19"",""51.0"",""988.02"","""","""","""","""","""""
"2025-04-27 20:17:00,""1.097"",""59"",""20"",""49.0"",""988.04"","""","""","""","""","""""
"2025-04-27 20:16:00,""1.098"",""59"",""20"",""49.0"",""988.04"","""","""","""","""","""""
"2025-04-27 20:15:00,""1.102"",""59"",""20"",""49.0"",""988.04"","""","""","""","""","""""
"2025-04-27 20:14:00,""1.114"",""59"",""20"",""49.0"",""988.03"","""","""","""","""","""""
"2025-04-27 20:13:00,""1.129"",""59"",""20"",""49.0"",""988.04"","""","""","""","""","""""
"2025-04-27 20:12:00,""1.153"",""58"",""19"",""51.0"",""988.03"",""1.0"",""3.0"",""4.0"","""","""""
"2025-04-27 20:11:00,""1.177"",""58"",""19"",""50.0"",""988.05"",""1.0"",""3.0"",""6.0"","""","""""
"2025-04-27 20:10:00,""1.176"",""58"",""20"",""49.0"",""988.05"","""","""","""","""","""""
"2025-04-27 20:09:00,""1.164"",""58"",""20"",""49.0"",""988.05"","""","""","""","""","""""
"2025-04-27 20:08:00,""1.152"",""58"",""20"",""49.0"",""988.03"","""","""","""","""","""""
"2025-04-27 20:07:00,""1.144"",""58"",""20"",""49.0"",""988.04"","""","""","""","""","""""
"2025-04-27 20:06:00,""1.138"",""58"",""20"",""49.0"",""988.04"","""","""","""","""","""""
"2025-04-27 20:05:00,""1.127"",""59"",""20"",""49.0"",""988.03"","""","""","""","""","""""
"2025-04-27 20:04:00,""1.114"",""59"",""20"",""49.0"",""988.06"","""","""","""","""","""""
"2025-04-27 20:03:00,""1.1"",""59"",""20"",""49.0"",""988.07"","""","""","""","""","""""
"2025-04-27 20:02:00,""1.085"",""59"",""20"",""49.0"",""988.07"","""","""","""","""","""""
"2025-04-27 20:01:00,""1.071"",""60"",""20"",""49.0"",""988.10"","""","""","""","""","""""
"2025-04-27 20:00:00,""1.064"",""60"",""20"",""49.0"",""988.09"","""","""","""","""","""""
"2025-04-27 19:59:00,""1.063"",""60"",""20"",""49.0"",""988.08"","""","""","""","""","""""
"2025-04-27 19:58:00,""1.068"",""60"",""20"",""49.0"",""988.09"","""","""","""","""","""""
"2025-04-27 19:57:00,""1.078"",""59"",""20"",""49.0"",""988.11"","""","""","""","""","""""
"2025-04-27 19:56:00,""1.099"",""59"",""20"",""49.0"",""988.12"",""1.0"",""3.0"",""4.0"","""","""""
"2025-04-27 19:55:00,""1.121"",""59"",""20"",""49.0"",""988.12"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-27 19:54:00,""1.118"",""59"",""20"",""49.0"",""988.12"","""","""","""","""","""""
"2025-04-27 19:53:00,""1.106"",""59"",""20"",""49.0"",""988.11"","""","""","""","""","""""
"2025-04-27 19:52:00,""1.09"",""59"",""20"",""48.0"",""988.10"","""","""","""","""","""""
"2025-04-27 19:51:00,""1.074"",""60"",""20"",""48.0"",""988.10"","""","""","""","""","""""
"2025-04-27 19:50:00,""1.06"",""60"",""20"",""49.0"",""988.07"","""","""","""","""","""""
"2025-04-27 19:49:00,""1.048"",""60"",""20"",""48.0"",""988.05"","""","""","""","""","""""
"2025-04-27 19:48:00,""1.034"",""60"",""20"",""48.0"",""988.05"","""","""","""","""","""""
"2025-04-27 19:47:00,""1.019"",""61"",""20"",""48.0"",""988.06"","""","""","""","""","""""
"2025-04-27 19:46:00,""1.006"",""61"",""20"",""49.0"",""988.08"","""","""","""","""","""""
"2025-04-27 19:45:00,""0.993"",""61"",""20"",""48.0"",""988.06"","""","""","""","""","""""
"2025-04-27 19:44:00,""0.982"",""61"",""20"",""48.0"",""988.07"","""","""","""","""","""""
"2025-04-27 19:43:00,""0.973"",""61"",""20"",""48.0"",""988.07"","""","""","""","""","""""
"2025-04-27 19:42:00,""0.968"",""61"",""20"",""48.0"",""988.06"","""","""","""","""","""""
"2025-04-27 19:41:00,""0.971"",""61"",""20"",""49.0"",""988.06"","""","""","""","""","""""
"2025-04-27 19:40:00,""0.984"",""61"",""20"",""49.0"",""988.07"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-27 19:39:00,""1.001"",""61"",""20"",""48.0"",""988.07"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-27 19:38:00,""0.993"",""61"",""20"",""48.0"",""988.08"","""","""","""","""","""""
"2025-04-27 19:37:00,""0.974"",""61"",""20"",""48.0"",""988.07"","""","""","""","""","""""
"2025-04-27 19:36:00,""0.958"",""62"",""20"",""48.0"",""988.09"","""","""","""","""","""""
"2025-04-27 19:35:00,""0.942"",""62"",""20"",""48.0"",""988.08"","""","""","""","""","""""
"2025-04-27 19:34:00,""0.923"",""62"",""20"",""48.0"",""988.08"","""","""","""","""","""""
"2025-04-27 19:33:00,""0.905"",""62"",""20"",""46.0"",""988.07"","""","""","""","""","""""
"2025-04-27 19:32:00,""0.887"",""63"",""21"",""46.0"",""988.08"","""","""","""","""","""""
"2025-04-27 19:31:00,""0.869"",""63"",""21"",""46.0"",""988.10"","""","""","""","""","""""
"2025-04-27 19:30:00,""0.856"",""63"",""21"",""46.0"",""988.10"","""","""","""","""","""""
"2025-04-27 19:29:00,""0.847"",""63"",""21"",""46.0"",""988.07"","""","""","""","""","""""
"2025-04-27 19:28:00,""0.847"",""63"",""21"",""46.0"",""988.08"","""","""","""","""","""""
"2025-04-27 19:27:00,""0.85"",""63"",""21"",""46.0"",""988.06"","""","""","""","""","""""
"2025-04-27 19:26:00,""0.85"",""63"",""21"",""46.0"",""988.06"","""","""","""","""","""""
"2025-04-27 19:25:00,""0.854"",""63"",""21"",""46.0"",""988.03"","""","""","""","""","""""
"2025-04-27 19:24:00,""0.867"",""63"",""20"",""48.0"",""988.04"",""1.0"",""3.0"",""4.0"","""","""""
"2025-04-27 19:23:00,""0.888"",""63"",""20"",""48.0"",""988.03"",""1.0"",""3.0"",""6.0"","""","""""
"2025-04-27 19:22:00,""0.891"",""63"",""21"",""46.0"",""988.01"","""","""","""","""","""""
"2025-04-27 19:21:00,""0.89"",""63"",""21"",""46.0"",""988.02"","""","""","""","""","""""
"2025-04-27 19:20:00,""0.893"",""63"",""21"",""46.0"",""988.00"","""","""","""","""","""""
"2025-04-27 19:19:00,""0.888"",""63"",""21"",""46.0"",""988.01"","""","""","""","""","""""
"2025-04-27 19:18:00,""0.879"",""63"",""21"",""46.0"",""988.00"","""","""","""","""","""""
"2025-04-27 19:17:00,""0.868"",""63"",""21"",""46.0"",""988.00"","""","""","""","""","""""
"2025-04-27 19:16:00,""0.851"",""63"",""21"",""46.0"",""987.98"","""","""","""","""","""""
"2025-04-27 19:15:00,""0.834"",""64"",""21"",""45.0"",""988.00"","""","""","""","""","""""
"2025-04-27 19:14:00,""0.82"",""64"",""21"",""46.0"",""987.99"","""","""","""","""","""""
"2025-04-27 19:13:00,""0.812"",""64"",""21"",""46.0"",""987.99"","""","""","""","""","""""
"2025-04-27 19:12:00,""0.808"",""64"",""21"",""46.0"",""987.97"","""","""","""","""","""""
"2025-04-27 19:11:00,""0.809"",""64"",""21"",""46.0"",""987.97"","""","""","""","""","""""
"2025-04-27 19:10:00,""0.817"",""64"",""21"",""46.0"",""987.98"","""","""","""","""","""""
"2025-04-27 19:09:00,""0.833"",""64"",""21"",""46.0"",""987.99"","""","""","""","""","""""
"2025-04-27 19:08:00,""0.851"",""63"",""21"",""46.0"",""987.99"","""","""","""","""","""""
"2025-04-27 19:07:00,""0.875"",""63"",""21"",""46.0"",""987.98"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-27 19:06:00,""0.886"",""63"",""21"",""45.0"",""988.01"","""","""","""","""","""""
"2025-04-27 19:05:00,""0.88"",""63"",""21"",""45.0"",""988.02"","""","""","""","""","""""
"2025-04-27 19:04:00,""0.88"",""63"",""21"",""46.0"",""988.02"","""","""","""","""","""""
"2025-04-27 19:03:00,""0.886"",""63"",""21"",""46.0"",""988.01"","""","""","""","""","""""
"2025-04-27 19:02:00,""0.881"",""63"",""21"",""46.0"",""988.01"","""","""","""","""","""""
"2025-04-27 19:01:00,""0.87"",""63"",""21"",""46.0"",""988.05"","""","""","""","""","""""
"2025-04-27 19:00:00,""0.856"",""63"",""21"",""46.0"",""988.03"","""","""","""","""","""""
"2025-04-27 18:59:00,""0.848"",""63"",""21"",""46.0"",""988.04"","""","""","""","""","""""
"2025-04-27 18:58:00,""0.829"",""64"",""21"",""46.0"",""988.05"","""","""","""","""","""""
"2025-04-27 18:57:00,""0.811"",""64"",""21"",""46.0"",""988.09"","""","""","""","""","""""
"2025-04-27 18:56:00,""0.799"",""64"",""21"",""45.0"",""988.06"","""","""","""","""","""""
"2025-04-27 18:55:00,""0.789"",""64"",""21"",""46.0"",""988.06"","""","""","""","""","""""
"2025-04-27 18:54:00,""0.788"",""65"",""21"",""46.0"",""988.07"","""","""","""","""","""""
"2025-04-27 18:53:00,""0.794"",""64"",""21"",""46.0"",""988.07"","""","""","""","""","""""
"2025-04-27 18:52:00,""0.809"",""64"",""21"",""46.0"",""988.07"","""","""","""","""","""""
"2025-04-27 18:51:00,""0.829"",""64"",""21"",""46.0"",""988.08"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-27 18:50:00,""0.835"",""64"",""21"",""46.0"",""988.08"",""1.0"",""4.0"",""7.0"","""","""""
"2025-04-27 18:49:00,""0.83"",""64"",""21"",""46.0"",""988.09"","""","""","""","""","""""
"2025-04-27 18:48:00,""0.822"",""64"",""21"",""45.0"",""988.10"","""","""","""","""","""""
"2025-04-27 18:47:00,""0.812"",""64"",""21"",""45.0"",""988.10"","""","""","""","""","""""
"2025-04-27 18:46:00,""0.799"",""64"",""21"",""45.0"",""988.11"","""","""","""","""","""""
"2025-04-27 18:45:00,""0.79"",""64"",""21"",""45.0"",""988.10"","""","""","""","""","""""
"2025-04-27 18:44:00,""0.776"",""65"",""21"",""45.0"",""988.10"","""","""","""","""","""""
"2025-04-27 18:43:00,""0.767"",""65"",""21"",""45.0"",""988.10"","""","""","""","""","""""
"2025-04-27 18:42:00,""0.767"",""65"",""21"",""45.0"",""988.11"","""","""","""","""","""""
"2025-04-27 18:41:00,""0.762"",""65"",""21"",""45.0"",""988.13"","""","""","""","""","""""
"2025-04-27 18:40:00,""0.757"",""65"",""21"",""45.0"",""988.13"","""","""","""","""","""""
"2025-04-27 18:39:00,""0.761"",""65"",""21"",""45.0"",""988.12"","""","""","""","""","""""
"2025-04-27 18:38:00,""0.764"",""65"",""21"",""45.0"",""988.14"","""","""","""","""","""""
"2025-04-27 18:37:00,""0.768"",""65"",""21"",""45.0"",""988.15"","""","""","""","""","""""
"2025-04-27 18:36:00,""0.783"",""65"",""21"",""46.0"",""988.15"","""","""","""","""","""""
"2025-04-27 18:35:00,""0.804"",""64"",""21"",""46.0"",""988.16"",""1.0"",""3.0"",""5.0"","""","""""
"2025-04-27 18:34:00,""0.811"",""64"",""21"",""45.0"",""988.15"",""1.0"",""4.0"",""7.0"","""","""""
"2025-04-27 18:33:00,""0.804"",""64"",""21"",""45.0"",""988.15"","""","""","""","""","""""
"2025-04-27 18:32:00,""0.802"",""64"",""21"",""46.0"",""988.14"","""","""","""","""","""""
"2025-04-27 18:31:00,""0.801"",""64"",""21"",""46.0"",""988.17"","""","""","""","""","""""
"2025-04-27 18:30:00,""0.788"",""65"",""21"",""45.0"",""988.15"","""","""","""","""","""""
"2025-04-27 18:29:00,""0.78"",""65"",""21"",""44.0"",""988.16"","""","""","""","""","""""
"2025-04-27 18:28:00,""0.767"",""65"",""22"",""43.0"",""988.17"","""","""","""","""","""""
"2025-04-27 18:27:00,""0.756"",""65"",""22"",""43.0"",""988.18"","""","""","""","""","""""
"2025-04-27 18:26:00,""0.747"",""65"",""22"",""43.0"",""988.18"","""","""","""","""","""""
"2025-04-27 18:25:00,""0.737"",""65"",""22"",""43.0"",""988.20"","""","""","""","""","""""
"2025-04-27 18:24:00,""0.725"",""66"",""22"",""43.0"",""988.20"","""","""","""","""","""""
"2025-04-27 18:23:00,""0.717"",""66"",""22"",""43.0"",""988.21"","""","""","""","""","""""
"2025-04-27 18:22:00,""0.715"",""66"",""22"",""43.0"",""988.21"","""","""","""","""","""""
"2025-04-27 18:21:00,""0.715"",""66"",""22"",""43.0"",""988.24"","""","""","""","""","""""
"2025-04-27 18:20:00,""0.725"",""66"",""21"",""44.0"",""988.23"","""","""","""","""","""""
"2025-04-27 18:19:00,""0.739"",""65"",""21"",""46.0"",""988.22"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-27 18:18:00,""0.738"",""65"",""21"",""45.0"",""988.23"",""1.0"",""4.0"",""9.0"","""","""""
"2025-04-27 18:17:00,""0.724"",""66"",""21"",""45.0"",""988.21"","""","""","""","""","""""
"2025-04-27 18:16:00,""0.707"",""66"",""21"",""44.0"",""988.20"","""","""","""","""","""""
"2025-04-27 18:15:00,""0.7"",""66"",""21"",""43.0"",""988.20"","""","""","""","""","""""
"2025-04-27 18:14:00,""0.695"",""66"",""22"",""43.0"",""988.20"","""","""","""","""","""""
"2025-04-27 18:13:00,""0.692"",""66"",""22"",""43.0"",""988.24"","""","""","""","""","""""
"2025-04-27 18:12:00,""0.686"",""66"",""22"",""42.0"",""988.22"","""","""","""","""","""""
"2025-04-27 18:11:00,""0.68"",""66"",""22"",""42.0"",""988.21"","""","""","""","""","""""
"2025-04-27 18:10:00,""0.67"",""67"",""22"",""42.0"",""988.22"","""","""","""","""","""""
"2025-04-27 18:09:00,""0.667"",""67"",""22"",""42.0"",""988.21"","""","""","""","""","""""
"2025-04-27 18:08:00,""0.665"",""67"",""22"",""43.0"",""988.19"","""","""","""","""","""""
"2025-04-27 18:07:00,""0.66"",""67"",""22"",""43.0"",""988.17"","""","""","""","""","""""
"2025-04-27 18:06:00,""0.653"",""67"",""22"",""43.0"",""988.19"","""","""","""","""","""""
"2025-04-27 18:05:00,""0.651"",""67"",""22"",""43.0"",""988.20"","""","""","""","""","""""
"2025-04-27 18:04:00,""0.66"",""67"",""21"",""43.0"",""988.22"","""","""","""","""","""""
"2025-04-27 18:03:00,""0.676"",""66"",""21"",""44.0"",""988.26"",""1.0"",""3.0"",""4.0"","""","""""
"2025-04-27 18:02:00,""0.688"",""66"",""22"",""42.0"",""988.24"",""2.0"",""5.0"",""7.0"","""","""""
"2025-04-27 18:01:00,""0.689"",""66"",""22"",""42.0"",""988.27"","""","""","""","""","""""
"2025-04-27 18:00:00,""0.688"",""66"",""22"",""42.0"",""988.27"","""","""","""","""","""""
"2025-04-27 17:59:00,""0.684"",""66"",""22"",""42.0"",""988.25"","""","""","""","""","""""
"2025-04-27 17:58:00,""0.683"",""66"",""22"",""42.0"",""988.21"","""","""","""","""","""""
"2025-04-27 17:57:00,""0.687"",""66"",""22"",""42.0"",""988.21"","""","""","""","""","""""
"2025-04-27 17:56:00,""0.683"",""66"",""22"",""42.0"",""988.21"","""","""","""","""","""""
"2025-04-27 17:55:00,""0.671"",""67"",""22"",""42.0"",""988.23"","""","""","""","""","""""
"2025-04-27 17:54:00,""0.657"",""67"",""22"",""42.0"",""988.27"","""","""","""","""","""""
"2025-04-27 17:53:00,""0.647"",""67"",""22"",""42.0"",""988.27"","""","""","""","""","""""
"2025-04-27 17:52:00,""0.643"",""67"",""22"",""42.0"",""988.27"","""","""","""","""","""""
"2025-04-27 17:51:00,""0.644"",""67"",""22"",""42.0"",""988.28"","""","""","""","""","""""
"2025-04-27 17:50:00,""0.643"",""67"",""22"",""42.0"",""988.31"","""","""","""","""","""""
"2025-04-27 17:49:00,""0.649"",""67"",""22"",""42.0"",""988.32"","""","""","""","""","""""
"2025-04-27 17:48:00,""0.66"",""67"",""22"",""42.0"",""988.30"","""","""","""","""","""""
"2025-04-27 17:47:00,""0.676"",""66"",""22"",""42.0"",""988.31"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-27 17:46:00,""0.684"",""66"",""22"",""42.0"",""988.35"",""1.0"",""4.0"",""6.0"","""","""""
"2025-04-27 17:45:00,""0.682"",""66"",""22"",""42.0"",""988.31"","""","""","""","""","""""
"2025-04-27 17:44:00,""0.677"",""66"",""22"",""42.0"",""988.33"","""","""","""","""","""""
"2025-04-27 17:43:00,""0.678"",""66"",""22"",""42.0"",""988.33"","""","""","""","""","""""
"2025-04-27 17:42:00,""0.675"",""66"",""22"",""42.0"",""988.34"","""","""","""","""","""""
"2025-04-27 17:41:00,""0.655"",""67"",""22"",""42.0"",""988.35"","""","""","""","""","""""
"2025-04-27 17:40:00,""0.627"",""67"",""22"",""41.0"",""988.38"","""","""","""","""","""""
"2025-04-27 17:39:00,""0.603"",""68"",""22"",""41.0"",""988.39"","""","""","""","""","""""
"2025-04-27 17:38:00,""0.586"",""68"",""22"",""41.0"",""988.38"","""","""","""","""","""""
"2025-04-27 17:37:00,""0.581"",""68"",""22"",""41.0"",""988.37"","""","""","""","""","""""
"2025-04-27 17:36:00,""0.586"",""68"",""22"",""42.0"",""988.39"","""","""","""","""","""""
"2025-04-27 17:35:00,""0.592"",""68"",""22"",""41.0"",""988.39"","""","""","""","""","""""
"2025-04-27 17:34:00,""0.592"",""68"",""22"",""41.0"",""988.38"","""","""","""","""","""""
"2025-04-27 17:33:00,""0.596"",""68"",""22"",""42.0"",""988.40"","""","""","""","""","""""
"2025-04-27 17:32:00,""0.605"",""68"",""22"",""42.0"",""988.42"","""","""","""","""","""""
